sa_id,phase,tier,title,registry_status,bucket,recipe_ok,recipe_path,verify_recipe,validation,proof_verdict,honest_proof,has_receipt,receipt_status,closeout_reporter,quarantined_yaml,machine_verify,missing_gaps,cycle_check,cycle_act,cycle_verify,queue_pos,queue_role
sa-0925,phase-s9-research-models,T0,Append phase s9 research index to SOURCEA-1000-LOCK.md bibliography,backlog,never_touched,yes,prompts/phase-s9-research-models/T0/sa-0925.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0926,phase-s9-research-models,T1,Document compare GPT-4o Claude Opus Gemini workflow gaps T3 research only,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0926.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0927,phase-s9-research-models,T1,Write spike: Cursor agent vs Devin vs SWE-agent on SourceA verify gates,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0927.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0928,phase-s9-research-models,T1,Compare RAGAS eval CI to Eval-1b live packet approach — internal note,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0928.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0929,phase-s9-research-models,T1,Research OpenRouter real embeddings cost model — defer implementation,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0929.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0930,phase-s9-research-models,T1,Research L0-full Cursor MCP editor telemetry — defer per phase 6,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0930.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0931,phase-s9-research-models,T1,Document pos-dispatch policy promotion criteria — founder council vote,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0931.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0932,phase-s9-research-models,T1,Compare best world model agent OS patterns to Sina D-layer stack,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0932.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0933,phase-s9-research-models,T1,Analyze critic law effectiveness — external chat wrong rate table,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0933.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0934,phase-s9-research-models,T1,Research fleet 8-agent scoreboard at scale — auto-check taxonomy,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0934.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0935,phase-s9-research-models,T1,Document no-ASF verify authority pattern for other repos mono noetfield,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0935.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0936,phase-s9-research-models,T1,Compare Mono 1000 pack workflow to SourceA 1000 — sync pick scripts,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0936.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0937,phase-s9-research-models,T1,Research hub refresh parallelize progress+bowl — perf note only,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0937.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0938,phase-s9-research-models,T1,Spike: eval live pilot expansion beyond 5 tasks — tasks.json design,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0938.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0939,phase-s9-research-models,T1,Document TrustField vs RunReceipt vs MergePack positioning matrix,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0939.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0940,phase-s9-research-models,T1,Research event bus topic taxonomy for spine learning loop,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0940.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0941,phase-s9-research-models,T1,Compare ENFORCE IDE bypass gap to industry gate patterns,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0941.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0942,phase-s9-research-models,T1,Document two-speed clocks strategic slice vs lane P0 case study,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0942.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0943,phase-s9-research-models,T1,Research governance fleet validator extensions for lazy-load FR rows,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0943.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0944,phase-s9-research-models,T1,Spike: semantic diff L14 integration with packet assembly,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0944.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0945,phase-s9-research-models,T1,Document world model v5 vs v4 migration lessons locked,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0945.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0946,phase-s9-research-models,T1,Research agent essay discourse as fleet compliance moat,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0946.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0947,phase-s9-research-models,T1,Compare founder hub-only law to terminal-first agent products,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0947.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0948,phase-s9-research-models,T1,Document validate-spine-bridge-founder proof types matrix,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0948.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0949,phase-s9-research-models,T1,Research PROGRAM_PROGRESS machine sync vs manual ASF edit incidents,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0949.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0950,phase-s9-research-models,T1,Append phase s9 research index to SOURCEA-1000-LOCK.md bibliography,backlog,never_touched,yes,prompts/phase-s9-research-models/T1/sa-0950.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0951,phase-s9-research-models,T2,Document compare GPT-4o Claude Opus Gemini workflow gaps T3 research only,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0951.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0952,phase-s9-research-models,T2,Write spike: Cursor agent vs Devin vs SWE-agent on SourceA verify gates,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0952.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0953,phase-s9-research-models,T2,Compare RAGAS eval CI to Eval-1b live packet approach — internal note,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0953.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0954,phase-s9-research-models,T2,Research OpenRouter real embeddings cost model — defer implementation,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0954.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0955,phase-s9-research-models,T2,Research L0-full Cursor MCP editor telemetry — defer per phase 6,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0955.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0956,phase-s9-research-models,T2,Document pos-dispatch policy promotion criteria — founder council vote,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0956.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0957,phase-s9-research-models,T2,Compare best world model agent OS patterns to Sina D-layer stack,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0957.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0958,phase-s9-research-models,T2,Analyze critic law effectiveness — external chat wrong rate table,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0958.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0959,phase-s9-research-models,T2,Research fleet 8-agent scoreboard at scale — auto-check taxonomy,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0959.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0960,phase-s9-research-models,T2,Document no-ASF verify authority pattern for other repos mono noetfield,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0960.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0961,phase-s9-research-models,T2,Compare Mono 1000 pack workflow to SourceA 1000 — sync pick scripts,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0961.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0962,phase-s9-research-models,T2,Research hub refresh parallelize progress+bowl — perf note only,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0962.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0963,phase-s9-research-models,T2,Spike: eval live pilot expansion beyond 5 tasks — tasks.json design,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0963.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0964,phase-s9-research-models,T2,Document TrustField vs RunReceipt vs MergePack positioning matrix,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0964.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0965,phase-s9-research-models,T2,Research event bus topic taxonomy for spine learning loop,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0965.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0966,phase-s9-research-models,T2,Compare ENFORCE IDE bypass gap to industry gate patterns,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0966.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0967,phase-s9-research-models,T2,Document two-speed clocks strategic slice vs lane P0 case study,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0967.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0968,phase-s9-research-models,T2,Research governance fleet validator extensions for lazy-load FR rows,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0968.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0969,phase-s9-research-models,T2,Spike: semantic diff L14 integration with packet assembly,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0969.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0970,phase-s9-research-models,T2,Document world model v5 vs v4 migration lessons locked,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0970.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0971,phase-s9-research-models,T2,Research agent essay discourse as fleet compliance moat,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0971.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0972,phase-s9-research-models,T2,Compare founder hub-only law to terminal-first agent products,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0972.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0973,phase-s9-research-models,T2,Document validate-spine-bridge-founder proof types matrix,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0973.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0974,phase-s9-research-models,T2,Research PROGRAM_PROGRESS machine sync vs manual ASF edit incidents,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0974.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0975,phase-s9-research-models,T2,Append phase s9 research index to SOURCEA-1000-LOCK.md bibliography,backlog,never_touched,yes,prompts/phase-s9-research-models/T2/sa-0975.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0976,phase-s9-research-models,T3,Document compare GPT-4o Claude Opus Gemini workflow gaps T3 research only,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0976.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0977,phase-s9-research-models,T3,Write spike: Cursor agent vs Devin vs SWE-agent on SourceA verify gates,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0977.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0978,phase-s9-research-models,T3,Compare RAGAS eval CI to Eval-1b live packet approach — internal note,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0978.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0979,phase-s9-research-models,T3,Research OpenRouter real embeddings cost model — defer implementation,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0979.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0980,phase-s9-research-models,T3,Research L0-full Cursor MCP editor telemetry — defer per phase 6,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0980.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0981,phase-s9-research-models,T3,Document pos-dispatch policy promotion criteria — founder council vote,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0981.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0982,phase-s9-research-models,T3,Compare best world model agent OS patterns to Sina D-layer stack,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0982.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0983,phase-s9-research-models,T3,Analyze critic law effectiveness — external chat wrong rate table,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0983.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0984,phase-s9-research-models,T3,Research fleet 8-agent scoreboard at scale — auto-check taxonomy,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0984.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0985,phase-s9-research-models,T3,Document no-ASF verify authority pattern for other repos mono noetfield,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0985.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0986,phase-s9-research-models,T3,Compare Mono 1000 pack workflow to SourceA 1000 — sync pick scripts,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0986.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0987,phase-s9-research-models,T3,Research hub refresh parallelize progress+bowl — perf note only,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0987.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0988,phase-s9-research-models,T3,Spike: eval live pilot expansion beyond 5 tasks — tasks.json design,backlog,never_touched,yes,prompts/phase-s9-research-models/T3/sa-0988.md,cd scripts && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
