sa_id,phase,tier,title,registry_status,has_recipe_file,recipe_path,recipe_md_status,verify_recipe,proof_verdict,honest_proof,full_worker_cycle,has_receipt,receipt_status,receipt_at,receipt_path,has_closeout_yaml,closeout_reporter,closeout_at,closeout_evidence,missing_gaps
sa-0894,phase-s8-hub-ui-ux,T3,Validate system roadmap tab ensureSystemRoadmap boot,backlog,yes,prompts/phase-s8-hub-ui-ux/T3/sa-0894.md,backlog,cd scripts && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0895,phase-s8-hub-ui-ux,T3,Document refresh dedupe env vars in build script comment,backlog,yes,prompts/phase-s8-hub-ui-ux/T3/sa-0895.md,backlog,cd scripts && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0896,phase-s8-hub-ui-ux,T3,Compare hub perf incident lazy load fix in synthesis doc,backlog,yes,prompts/phase-s8-hub-ui-ux/T3/sa-0896.md,backlog,cd scripts && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0897,phase-s8-hub-ui-ux,T3,Validate founder track cards close when artifacts visible doc,backlog,yes,prompts/phase-s8-hub-ui-ux/T3/sa-0897.md,backlog,cd scripts && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0898,phase-s8-hub-ui-ux,T3,Run hub-essentials pillar_count >= 6 in backend E2E,backlog,yes,prompts/phase-s8-hub-ui-ux/T3/sa-0898.md,backlog,cd scripts && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0899,phase-s8-hub-ui-ux,T3,Cross-check edit lock doc vs maintainer self-audit incident,backlog,yes,prompts/phase-s8-hub-ui-ux/T3/sa-0899.md,backlog,cd scripts && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0900,phase-s8-hub-ui-ux,T3,Append hub UI UX evidence after panel ship,backlog,yes,prompts/phase-s8-hub-ui-ux/T3/sa-0900.md,backlog,cd scripts && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0901,phase-s9-research-models,T0,Document compare GPT-4o Claude Opus Gemini workflow gaps T3 research only,backlog,yes,prompts/phase-s9-research-models/T0/sa-0901.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0902,phase-s9-research-models,T0,Write spike: Cursor agent vs Devin vs SWE-agent on SourceA verify gates,backlog,yes,prompts/phase-s9-research-models/T0/sa-0902.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0903,phase-s9-research-models,T0,Compare RAGAS eval CI to Eval-1b live packet approach — internal note,backlog,yes,prompts/phase-s9-research-models/T0/sa-0903.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0904,phase-s9-research-models,T0,Research OpenRouter real embeddings cost model — defer implementation,backlog,yes,prompts/phase-s9-research-models/T0/sa-0904.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0905,phase-s9-research-models,T0,Research L0-full Cursor MCP editor telemetry — defer per phase 6,backlog,yes,prompts/phase-s9-research-models/T0/sa-0905.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0906,phase-s9-research-models,T0,Document pos-dispatch policy promotion criteria — founder council vote,backlog,yes,prompts/phase-s9-research-models/T0/sa-0906.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0907,phase-s9-research-models,T0,Compare best world model agent OS patterns to Sina D-layer stack,backlog,yes,prompts/phase-s9-research-models/T0/sa-0907.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0908,phase-s9-research-models,T0,Analyze critic law effectiveness — external chat wrong rate table,backlog,yes,prompts/phase-s9-research-models/T0/sa-0908.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0909,phase-s9-research-models,T0,Research fleet 8-agent scoreboard at scale — auto-check taxonomy,backlog,yes,prompts/phase-s9-research-models/T0/sa-0909.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0910,phase-s9-research-models,T0,Document no-ASF verify authority pattern for other repos mono noetfield,backlog,yes,prompts/phase-s9-research-models/T0/sa-0910.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0911,phase-s9-research-models,T0,Compare Mono 1000 pack workflow to SourceA 1000 — sync pick scripts,backlog,yes,prompts/phase-s9-research-models/T0/sa-0911.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0912,phase-s9-research-models,T0,Research hub refresh parallelize progress+bowl — perf note only,backlog,yes,prompts/phase-s9-research-models/T0/sa-0912.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0913,phase-s9-research-models,T0,Spike: eval live pilot expansion beyond 5 tasks — tasks.json design,backlog,yes,prompts/phase-s9-research-models/T0/sa-0913.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0914,phase-s9-research-models,T0,Document TrustField vs RunReceipt vs MergePack positioning matrix,backlog,yes,prompts/phase-s9-research-models/T0/sa-0914.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0915,phase-s9-research-models,T0,Research event bus topic taxonomy for spine learning loop,backlog,yes,prompts/phase-s9-research-models/T0/sa-0915.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0916,phase-s9-research-models,T0,Compare ENFORCE IDE bypass gap to industry gate patterns,backlog,yes,prompts/phase-s9-research-models/T0/sa-0916.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0917,phase-s9-research-models,T0,Document two-speed clocks strategic slice vs lane P0 case study,backlog,yes,prompts/phase-s9-research-models/T0/sa-0917.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0918,phase-s9-research-models,T0,Research governance fleet validator extensions for lazy-load FR rows,backlog,yes,prompts/phase-s9-research-models/T0/sa-0918.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0919,phase-s9-research-models,T0,Spike: semantic diff L14 integration with packet assembly,backlog,yes,prompts/phase-s9-research-models/T0/sa-0919.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0920,phase-s9-research-models,T0,Document world model v5 vs v4 migration lessons locked,backlog,yes,prompts/phase-s9-research-models/T0/sa-0920.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0921,phase-s9-research-models,T0,Research agent essay discourse as fleet compliance moat,backlog,yes,prompts/phase-s9-research-models/T0/sa-0921.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0922,phase-s9-research-models,T0,Compare founder hub-only law to terminal-first agent products,backlog,yes,prompts/phase-s9-research-models/T0/sa-0922.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0923,phase-s9-research-models,T0,Document validate-spine-bridge-founder proof types matrix,backlog,yes,prompts/phase-s9-research-models/T0/sa-0923.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0924,phase-s9-research-models,T0,Research PROGRAM_PROGRESS machine sync vs manual ASF edit incidents,backlog,yes,prompts/phase-s9-research-models/T0/sa-0924.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0925,phase-s9-research-models,T0,Append phase s9 research index to SOURCEA-1000-LOCK.md bibliography,backlog,yes,prompts/phase-s9-research-models/T0/sa-0925.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0926,phase-s9-research-models,T1,Document compare GPT-4o Claude Opus Gemini workflow gaps T3 research only,backlog,yes,prompts/phase-s9-research-models/T1/sa-0926.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0927,phase-s9-research-models,T1,Write spike: Cursor agent vs Devin vs SWE-agent on SourceA verify gates,backlog,yes,prompts/phase-s9-research-models/T1/sa-0927.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0928,phase-s9-research-models,T1,Compare RAGAS eval CI to Eval-1b live packet approach — internal note,backlog,yes,prompts/phase-s9-research-models/T1/sa-0928.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0929,phase-s9-research-models,T1,Research OpenRouter real embeddings cost model — defer implementation,backlog,yes,prompts/phase-s9-research-models/T1/sa-0929.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0930,phase-s9-research-models,T1,Research L0-full Cursor MCP editor telemetry — defer per phase 6,backlog,yes,prompts/phase-s9-research-models/T1/sa-0930.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0931,phase-s9-research-models,T1,Document pos-dispatch policy promotion criteria — founder council vote,backlog,yes,prompts/phase-s9-research-models/T1/sa-0931.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0932,phase-s9-research-models,T1,Compare best world model agent OS patterns to Sina D-layer stack,backlog,yes,prompts/phase-s9-research-models/T1/sa-0932.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0933,phase-s9-research-models,T1,Analyze critic law effectiveness — external chat wrong rate table,backlog,yes,prompts/phase-s9-research-models/T1/sa-0933.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0934,phase-s9-research-models,T1,Research fleet 8-agent scoreboard at scale — auto-check taxonomy,backlog,yes,prompts/phase-s9-research-models/T1/sa-0934.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0935,phase-s9-research-models,T1,Document no-ASF verify authority pattern for other repos mono noetfield,backlog,yes,prompts/phase-s9-research-models/T1/sa-0935.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0936,phase-s9-research-models,T1,Compare Mono 1000 pack workflow to SourceA 1000 — sync pick scripts,backlog,yes,prompts/phase-s9-research-models/T1/sa-0936.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0937,phase-s9-research-models,T1,Research hub refresh parallelize progress+bowl — perf note only,backlog,yes,prompts/phase-s9-research-models/T1/sa-0937.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0938,phase-s9-research-models,T1,Spike: eval live pilot expansion beyond 5 tasks — tasks.json design,backlog,yes,prompts/phase-s9-research-models/T1/sa-0938.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0939,phase-s9-research-models,T1,Document TrustField vs RunReceipt vs MergePack positioning matrix,backlog,yes,prompts/phase-s9-research-models/T1/sa-0939.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0940,phase-s9-research-models,T1,Research event bus topic taxonomy for spine learning loop,backlog,yes,prompts/phase-s9-research-models/T1/sa-0940.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0941,phase-s9-research-models,T1,Compare ENFORCE IDE bypass gap to industry gate patterns,backlog,yes,prompts/phase-s9-research-models/T1/sa-0941.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0942,phase-s9-research-models,T1,Document two-speed clocks strategic slice vs lane P0 case study,backlog,yes,prompts/phase-s9-research-models/T1/sa-0942.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0943,phase-s9-research-models,T1,Research governance fleet validator extensions for lazy-load FR rows,backlog,yes,prompts/phase-s9-research-models/T1/sa-0943.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0944,phase-s9-research-models,T1,Spike: semantic diff L14 integration with packet assembly,backlog,yes,prompts/phase-s9-research-models/T1/sa-0944.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0945,phase-s9-research-models,T1,Document world model v5 vs v4 migration lessons locked,backlog,yes,prompts/phase-s9-research-models/T1/sa-0945.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0946,phase-s9-research-models,T1,Research agent essay discourse as fleet compliance moat,backlog,yes,prompts/phase-s9-research-models/T1/sa-0946.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0947,phase-s9-research-models,T1,Compare founder hub-only law to terminal-first agent products,backlog,yes,prompts/phase-s9-research-models/T1/sa-0947.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0948,phase-s9-research-models,T1,Document validate-spine-bridge-founder proof types matrix,backlog,yes,prompts/phase-s9-research-models/T1/sa-0948.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0949,phase-s9-research-models,T1,Research PROGRAM_PROGRESS machine sync vs manual ASF edit incidents,backlog,yes,prompts/phase-s9-research-models/T1/sa-0949.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0950,phase-s9-research-models,T1,Append phase s9 research index to SOURCEA-1000-LOCK.md bibliography,backlog,yes,prompts/phase-s9-research-models/T1/sa-0950.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0951,phase-s9-research-models,T2,Document compare GPT-4o Claude Opus Gemini workflow gaps T3 research only,backlog,yes,prompts/phase-s9-research-models/T2/sa-0951.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0952,phase-s9-research-models,T2,Write spike: Cursor agent vs Devin vs SWE-agent on SourceA verify gates,backlog,yes,prompts/phase-s9-research-models/T2/sa-0952.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0953,phase-s9-research-models,T2,Compare RAGAS eval CI to Eval-1b live packet approach — internal note,backlog,yes,prompts/phase-s9-research-models/T2/sa-0953.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0954,phase-s9-research-models,T2,Research OpenRouter real embeddings cost model — defer implementation,backlog,yes,prompts/phase-s9-research-models/T2/sa-0954.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0955,phase-s9-research-models,T2,Research L0-full Cursor MCP editor telemetry — defer per phase 6,backlog,yes,prompts/phase-s9-research-models/T2/sa-0955.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0956,phase-s9-research-models,T2,Document pos-dispatch policy promotion criteria — founder council vote,backlog,yes,prompts/phase-s9-research-models/T2/sa-0956.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0957,phase-s9-research-models,T2,Compare best world model agent OS patterns to Sina D-layer stack,backlog,yes,prompts/phase-s9-research-models/T2/sa-0957.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0958,phase-s9-research-models,T2,Analyze critic law effectiveness — external chat wrong rate table,backlog,yes,prompts/phase-s9-research-models/T2/sa-0958.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0959,phase-s9-research-models,T2,Research fleet 8-agent scoreboard at scale — auto-check taxonomy,backlog,yes,prompts/phase-s9-research-models/T2/sa-0959.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0960,phase-s9-research-models,T2,Document no-ASF verify authority pattern for other repos mono noetfield,backlog,yes,prompts/phase-s9-research-models/T2/sa-0960.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0961,phase-s9-research-models,T2,Compare Mono 1000 pack workflow to SourceA 1000 — sync pick scripts,backlog,yes,prompts/phase-s9-research-models/T2/sa-0961.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
