id,source_path,filename,ext,size_bytes,subject,field,spec_tier,status
ic-01715,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3_LETTERHEAD/Template_Invoice_EN_FA_LETTERHEAD.docx,Template_Invoice_EN_FA_LETTERHEAD.docx,.docx,38548,777,finance,active,classified
ic-01716,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3_LETTERHEAD/Addendum_Director_Founder_Services_EN_FA_and_Policy_LETTERHEAD.docx,Addendum_Director_Founder_Services_EN_FA_and_Policy_LETTERHEAD.docx,.docx,40158,777,ops,active,classified
ic-01717,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3_LETTERHEAD/Bylaws_777_MINIMAL_BC_Filing_Ready_FINAL_FA_v3_LETTERHEAD.docx,Bylaws_777_MINIMAL_BC_Filing_Ready_FINAL_FA_v3_LETTERHEAD.docx,.docx,40463,777,legal,active,classified
ic-01718,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3_LETTERHEAD/Letterhead_Blank_EN_FA.docx,Letterhead_Blank_EN_FA.docx,.docx,38251,777,ops,active,classified
ic-01719,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3_LETTERHEAD/Board_Resolutions_Post_Registration_EN_FA_LETTERHEAD.docx,Board_Resolutions_Post_Registration_EN_FA_LETTERHEAD.docx,.docx,39902,777,legal,active,classified
ic-01720,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Policy_Conflict_of_Interest_EN_FA.docx,Policy_Conflict_of_Interest_EN_FA.docx,.docx,37320,777,ops,active,classified
ic-01721,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/README_MINIMAL_PACKAGE_FINAL_v3.txt,README_MINIMAL_PACKAGE_FINAL_v3.txt,.txt,1252,777,ops,active,classified
ic-01722,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Form_Payment_Authorization_EN_FA.docx,Form_Payment_Authorization_EN_FA.docx,.docx,37140,777,ops,active,classified
ic-01723,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Template_Service_Agreement_Workshop_EN_FA.docx,Template_Service_Agreement_Workshop_EN_FA.docx,.docx,37550,777,ops,active,classified
ic-01724,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Policy_Financial_Controls_EN_FA.docx,Policy_Financial_Controls_EN_FA.docx,.docx,37355,777,ops,active,classified
ic-01725,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Bylaws_777_MINIMAL_BC_Filing_Ready_FINAL_v3.docx,Bylaws_777_MINIMAL_BC_Filing_Ready_FINAL_v3.docx,.docx,38884,777,legal,active,classified
ic-01726,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Board_Resolutions_Post_Registration_EN_FA.docx,Board_Resolutions_Post_Registration_EN_FA.docx,.docx,38214,777,legal,active,classified
ic-01727,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Policy_Program_Services_Facilitators_Consultants_EN_FA.docx,Policy_Program_Services_Facilitators_Consultants_EN_FA.docx,.docx,38309,777,ops,active,classified
ic-01728,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Template_Invoice_EN_FA.docx,Template_Invoice_EN_FA.docx,.docx,36863,777,finance,active,classified
ic-01729,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Bylaws_777_MINIMAL_BC_Filing_Ready_FINAL_FA_v3.docx,Bylaws_777_MINIMAL_BC_Filing_Ready_FINAL_FA_v3.docx,.docx,38774,777,legal,active,classified
ic-01730,The 777 Foundation/777 pack/۳/Minimal 2/777_Minimal_Package_FINAL_v3/Addendum_Director_Founder_Services_EN_FA_and_Policy.docx,Addendum_Director_Founder_Services_EN_FA_and_Policy.docx,.docx,38472,777,ops,active,classified
ic-01731,The 777 Foundation/BC Act Guide /ED/ED_Ad_Full.txt,ED_Ad_Full.txt,.txt,4102,777,ops,draft,classified
ic-01732,The 777 Foundation/BC Act Guide /ED/ED_Ad_Volunteer.txt,ED_Ad_Volunteer.txt,.txt,635,777,ops,draft,classified
ic-01733,The 777 Foundation/BC Act Guide /ED/ED_Outreach_Kit.txt,ED_Outreach_Kit.txt,.txt,1206,777,ops,draft,classified
ic-01734,The 777 Foundation/BC Act Guide /ED/ED_Channel_Matrix_777.csv,ED_Channel_Matrix_777.csv,.csv,1880,777,ops,draft,classified
ic-01735,The 777 Foundation/BC Act Guide /ED/ED_Sourcing_Tracker_Prefilled.csv,ED_Sourcing_Tracker_Prefilled.csv,.csv,3344,777,ops,draft,classified
ic-01736,The 777 Foundation/BC Act Guide /ED/ED_Ad_Lean.txt,ED_Ad_Lean.txt,.txt,585,777,ops,draft,classified
ic-01737,The 777 Foundation/BC Act Guide /ED/ED_Sourcing_Tracker_Template.csv,ED_Sourcing_Tracker_Template.csv,.csv,153,777,ops,draft,classified
ic-01738,The 777 Foundation/BC Act Guide /ED/ED_Boolean_Xray.txt,ED_Boolean_Xray.txt,.txt,1211,777,ops,draft,classified
ic-01739,The 777 Foundation/BC Act Guide /Board_Essentials_All_9_Steps_Corrected/Board_Essentials_Step7_Financial_Duties.docx,Board_Essentials_Step7_Financial_Duties.docx,.docx,37829,777,ops,draft,classified
ic-01740,The 777 Foundation/BC Act Guide /Board_Essentials_All_9_Steps_Corrected/Board_Essentials_Step6_Tools_Records.docx,Board_Essentials_Step6_Tools_Records.docx,.docx,37820,777,ops,draft,classified
ic-01741,The 777 Foundation/BC Act Guide /Board_Essentials_All_9_Steps_Corrected/Board_Essentials_Step8_Conflicts_Resignation_Transitions.docx,Board_Essentials_Step8_Conflicts_Resignation_Transitions.docx,.docx,37650,777,ops,draft,classified
ic-01742,The 777 Foundation/BC Act Guide /Board_Essentials_All_9_Steps_Corrected/Board_Essentials_Step2_ED_vs_Board_Succession.docx,Board_Essentials_Step2_ED_vs_Board_Succession.docx,.docx,37632,777,ops,draft,classified
ic-01743,The 777 Foundation/BC Act Guide /Board_Essentials_All_9_Steps_Corrected/Board_Essentials_Step4_Finance_Ethics_Culture.docx,Board_Essentials_Step4_Finance_Ethics_Culture.docx,.docx,37952,777,ops,draft,classified
ic-01744,The 777 Foundation/BC Act Guide /Board_Essentials_All_9_Steps_Corrected/Board_Essentials_Step1_AGM_SOP_Consent.docx,Board_Essentials_Step1_AGM_SOP_Consent.docx,.docx,37959,777,ops,draft,classified
ic-01745,The 777 Foundation/BC Act Guide /Board_Essentials_All_9_Steps_Corrected/Board_Essentials_Step3_Gift_Transparency_Privacy.docx,Board_Essentials_Step3_Gift_Transparency_Privacy.docx,.docx,37999,777,ops,draft,classified
ic-01746,The 777 Foundation/BC Act Guide /Board_Essentials_All_9_Steps_Corrected/Board_Essentials_Step5_Bylaws_CRA_Legal.docx,Board_Essentials_Step5_Bylaws_CRA_Legal.docx,.docx,37888,777,legal,draft,classified
ic-01747,The 777 Foundation/BC Act Guide /Board_Essentials_All_9_Steps_Corrected/Board_Essentials_Step9_Dissolution_Windup_Assets.docx,Board_Essentials_Step9_Dissolution_Windup_Assets.docx,.docx,37517,777,ops,draft,classified
ic-01748,The 777 Foundation/BC Act Guide /ED/Free/ED_Free_Week1_Schedule.txt,ED_Free_Week1_Schedule.txt,.txt,1096,777,ops,draft,classified
ic-01749,The 777 Foundation/BC Act Guide /ED/Free/ED_Social_Post_Kit.txt,ED_Social_Post_Kit.txt,.txt,2509,777,ops,draft,classified
ic-01750,The 777 Foundation/BC Act Guide /ED/Free/ED_Application_Form_Questions.txt,ED_Application_Form_Questions.txt,.txt,1026,777,legal,draft,classified
ic-01751,The 777 Foundation/BC Act Guide /ED/Free/ED_Free_Channel_Matrix_777.csv,ED_Free_Channel_Matrix_777.csv,.csv,1611,777,ops,draft,classified
ic-01752,Prompt Pack 777/Bank_Board_Pack_v1.6.1_UPDATED/Bank_Due_Diligence_Checklist_v1.6.xlsx,Bank_Due_Diligence_Checklist_v1.6.xlsx,.xlsx,5967,777,finance,active,classified
ic-01753,Prompt Pack 777/Bank_Board_Pack_v1.6.1_UPDATED/README_Bank_v1.6.md,README_Bank_v1.6.md,.md,509,777,finance,active,classified
ic-01754,Prompt Pack 777/Bank_Board_Pack_v1.6.1_UPDATED/Budget_Summary_1Pager_v1.6.1.docx,Budget_Summary_1Pager_v1.6.1.docx,.docx,37923,777,finance,active,classified
ic-01755,Prompt Pack 777/Bank_Board_Pack_v1.6.1_UPDATED/30s_Funder_Script_v1.6.txt,30s_Funder_Script_v1.6.txt,.txt,218,777,finance,active,classified
ic-01756,Prompt Pack 777/Bank_Board_Pack_v1.6.1_UPDATED/Master_Playbook_SSOT_v1.6.1_CLEAN_UPDATED.docx,Master_Playbook_SSOT_v1.6.1_CLEAN_UPDATED.docx,.docx,41646,777,finance,active,classified
ic-01757,Prompt Pack 777/Bank_Board_Pack_v1.6.1_UPDATED/Policy_Hooks_v1.6.md,Policy_Hooks_v1.6.md,.md,171,777,finance,active,classified
ic-01758,Prompt Pack 777/Bank_Board_Pack_v1.6.1_UPDATED/ZeroBased_FundingGated_v1.3.docx,ZeroBased_FundingGated_v1.3.docx,.docx,38346,777,finance,active,classified
ic-01759,Prompt Pack 777/Bank_Board_Pack_v1.6.1_UPDATED/Startup_Budget_12mo_v1.6.1.docx,Startup_Budget_12mo_v1.6.1.docx,.docx,39022,777,finance,active,classified
ic-01760,Prompt Pack 777/Bank_Board_Pack_v1.6.1_UPDATED/Cover_Letter_Board_Bank_v1.6.docx,Cover_Letter_Board_Bank_v1.6.docx,.docx,37732,777,finance,active,classified
ic-01761,Prompt Pack 777/1/Ops_Pack_v1.6.1_READY.zip,Ops_Pack_v1.6.1_READY.zip,.zip,51570,777,code,active,classified
ic-01762,Prompt Pack 777/1/Board_Bank_Pack_v1.6.1_FINAL.zip,Board_Bank_Pack_v1.6.1_FINAL.zip,.zip,189971,777,code,active,classified
ic-01763,Prompt Pack 777/1/Board_Bank_Pack_v1.6.1_READY.zip,Board_Bank_Pack_v1.6.1_READY.zip,.zip,217831,777,code,active,classified
ic-01764,Prompt Pack 777/1/Public_Pack_v1.6.1_READY.zip,Public_Pack_v1.6.1_READY.zip,.zip,113950,777,code,active,classified
ic-01765,Prompt Pack 777/Ops_Pack_v1.6.1_CLEAN/BvA_Template_v1.6.xlsx,BvA_Template_v1.6.xlsx,.xlsx,5575,777,ops,active,classified
ic-01766,Prompt Pack 777/Ops_Pack_v1.6.1_CLEAN/Approval_Matrix_TEMPLATE_v1.6.csv,Approval_Matrix_TEMPLATE_v1.6.csv,.csv,434,777,ops,active,classified
ic-01767,Prompt Pack 777/Ops_Pack_v1.6.1_CLEAN/Cash_Runway_Calculator_v1.6.csv,Cash_Runway_Calculator_v1.6.csv,.csv,239,777,ops,active,classified
ic-01768,Prompt Pack 777/Ops_Pack_v1.6.1_CLEAN/Approvals_Matrix_Signers_v1.6_Ops.docx,Approvals_Matrix_Signers_v1.6_Ops.docx,.docx,37693,777,ops,active,classified
ic-01769,Prompt Pack 777/Ops_Pack_v1.6.1_CLEAN/KPI_Dashboard_Template_v1.6.xlsx,KPI_Dashboard_Template_v1.6.xlsx,.xlsx,5715,777,ops,active,classified
ic-01770,Prompt Pack 777/Ops_Pack_v1.6.1_CLEAN/README_Ops_v1.6.md,README_Ops_v1.6.md,.md,524,777,ops,active,classified
ic-01771,Prompt Pack 777/Ops_Pack_v1.6.1_CLEAN/Monthly_Close_Checklist_v1.6.xlsx,Monthly_Close_Checklist_v1.6.xlsx,.xlsx,5861,777,ops,active,classified
ic-01772,Prompt Pack 777/Ops_Pack_v1.6.1_CLEAN/GL_Map_v1.6.csv,GL_Map_v1.6.csv,.csv,585,777,ops,active,classified
ic-01773,Prompt Pack 777/Public_Pack_v1.6.1_CLEAN/README_Public_v1.6.md,README_Public_v1.6.md,.md,614,777,ops,active,classified
ic-01774,Prompt Pack 777/Public_Pack_v1.6.1_CLEAN/Donor_2Pager_v1.6.docx,Donor_2Pager_v1.6.docx,.docx,37960,777,ops,active,classified
ic-01775,Prompt Pack 777/Public_Pack_v1.6.1_CLEAN/Unit_Service_Price_Sheet_TEMPLATE_v1.6.xlsx,Unit_Service_Price_Sheet_TEMPLATE_v1.6.xlsx,.xlsx,5660,777,ops,active,classified
ic-01776,Prompt Pack 777/Public_Pack_v1.6.1_CLEAN/Phase_Map_1Pager_v1.6.docx,Phase_Map_1Pager_v1.6.docx,.docx,37789,777,ops,active,classified
ic-01777,Prompt Pack 777/Public_Pack_v1.6.1_CLEAN/Impact_Snapshot_Template_v1.6.docx,Impact_Snapshot_Template_v1.6.docx,.docx,37639,777,ops,active,classified
ic-01778,Prompt Pack 777/Public_Pack_v1.6.1_CLEAN/Pre-Charity_Donation_Page_Copy_v1.6.md,Pre-Charity_Donation_Page_Copy_v1.6.md,.md,1466,777,ops,active,classified
ic-01779,Prompt Pack 777/1/2/Master_Index_README_v1.6.1.md,Master_Index_README_v1.6.1.md,.md,390,777,ops,active,classified
ic-01780,Prompt Pack 777/1/2/Audit_Report_v1.6.1.md,Audit_Report_v1.6.1.md,.md,1659,777,ops,active,classified
ic-01781,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY.zip,MASTER_v1.6.1_ALL_READY.zip,.zip,462842,777,code,active,classified
ic-01782,Prompt Pack 777/1/2/Public_Donors_Output_v1.6.1.docx,Public_Donors_Output_v1.6.1.docx,.docx,37561,777,ops,active,classified
ic-01783,Prompt Pack 777/1/2/Board_Bank_Output_v1.6.1.docx,Board_Bank_Output_v1.6.1.docx,.docx,37634,777,finance,active,classified
ic-01784,Prompt Pack 777/1/2/Internal_Ops_Output_v1.6.1.docx,Internal_Ops_Output_v1.6.1.docx,.docx,37366,777,ops,active,classified
ic-01785,Prompt Pack 777/1/2/777Foundation_BudgetPack_Board_v1.6.2_20250910.docx,777Foundation_BudgetPack_Board_v1.6.2_20250910.docx,.docx,37432,777,ops,active,classified
ic-01786,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Changelog_Open_Items_v1.6.1.md,Changelog_Open_Items_v1.6.1.md,.md,447,777,ops,active,classified
ic-01787,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Master_Index_README_v1.6.1.md,Master_Index_README_v1.6.1.md,.md,390,777,ops,active,classified
ic-01788,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Ops_Pack_v1.6.1_READY.zip,Ops_Pack_v1.6.1_READY.zip,.zip,51570,777,code,active,classified
ic-01789,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Audit_Report_v1.6.1.md,Audit_Report_v1.6.1.md,.md,1659,777,ops,active,classified
ic-01790,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL.zip,Board_Bank_Pack_v1.6.1_FINAL.zip,.zip,189971,777,code,active,classified
ic-01791,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Public_Donors_Output_v1.6.1.docx,Public_Donors_Output_v1.6.1.docx,.docx,37561,777,ops,active,classified
ic-01792,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Output_v1.6.1.docx,Board_Bank_Output_v1.6.1.docx,.docx,37634,777,finance,active,classified
ic-01793,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Distribution_Plan_v1.6.1.md,Distribution_Plan_v1.6.1.md,.md,735,777,ops,active,classified
ic-01794,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Public_Pack_v1.6.1_READY.zip,Public_Pack_v1.6.1_READY.zip,.zip,113950,777,code,active,classified
ic-01795,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Internal_Ops_Output_v1.6.1.docx,Internal_Ops_Output_v1.6.1.docx,.docx,37366,777,ops,active,classified
ic-01796,Prompt Pack 777/1/2/3/777Foundation_BudgetPack_Ops_v1.6.2_20250910.docx,777Foundation_BudgetPack_Ops_v1.6.2_20250910.docx,.docx,37374,777,ops,active,classified
ic-01797,Prompt Pack 777/1/2/3/777Foundation_BudgetPack_Public_v1.6.2_20250910.docx,777Foundation_BudgetPack_Public_v1.6.2_20250910.docx,.docx,37389,777,ops,active,classified
ic-01798,Prompt Pack 777/1/2/3/777Foundation_BudgetPack_v1.6.2.zip,777Foundation_BudgetPack_v1.6.2.zip,.zip,112633,777,code,active,classified
ic-01799,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL/30s_Funder_Script_v1.6_FIXED.txt,30s_Funder_Script_v1.6_FIXED.txt,.txt,240,777,finance,active,classified
ic-01800,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL/Cover_Letter_Board_Bank_v1.6_FIXED.docx,Cover_Letter_Board_Bank_v1.6_FIXED.docx,.docx,38250,777,finance,active,classified
ic-01801,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL/Budget_Summary_1Pager_v1.6.1.docx,Budget_Summary_1Pager_v1.6.1.docx,.docx,37923,777,finance,active,classified
ic-01802,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL/Master_Playbook_SSOT_v1.6.1_CLEAN_UPDATED.docx,Master_Playbook_SSOT_v1.6.1_CLEAN_UPDATED.docx,.docx,41646,777,finance,active,classified
ic-01803,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL/README_Bank_v1.6_FIXED.md,README_Bank_v1.6_FIXED.md,.md,526,777,finance,active,classified
ic-01804,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL/Startup_Budget_12mo_v1.6.1.docx,Startup_Budget_12mo_v1.6.1.docx,.docx,39022,777,finance,active,classified
ic-01805,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL/Policy_Hooks_v1.6_FIXED.md,Policy_Hooks_v1.6_FIXED.md,.md,175,777,finance,active,classified
ic-01806,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL/Bank_Due_Diligence_Checklist_v1.6.1.xlsx,Bank_Due_Diligence_Checklist_v1.6.1.xlsx,.xlsx,5376,777,finance,active,classified
ic-01807,Prompt Pack 777/1/2/MASTER_v1.6.1_ALL_READY/Board_Bank_Pack_v1.6.1_FINAL/ZeroBased_FundingGated_v1.3_FIXED.docx,ZeroBased_FundingGated_v1.3_FIXED.docx,.docx,38860,777,finance,active,classified
ic-01808,Prompt Pack 777/1/2/3/777Foundation_BudgetPack_v1.6.2/Public_Donor_Guide_v1.6.2.docx,Public_Donor_Guide_v1.6.2.docx,.docx,37389,777,ops,active,classified
ic-01809,Prompt Pack 777/1/2/3/777Foundation_BudgetPack_v1.6.2/Board_Budget_Summary_v1.6.2.docx,Board_Budget_Summary_v1.6.2.docx,.docx,37432,777,ops,active,classified
ic-01810,Prompt Pack 777/1/2/3/777Foundation_BudgetPack_v1.6.2/Internal_Ops_Control_v1.6.2.docx,Internal_Ops_Control_v1.6.2.docx,.docx,37374,777,ops,active,classified
ic-01811,Next Steps 777/777foundation_site_package/index.html,index.html,.html,6524,777,code,draft,classified
ic-01812,Next Steps 777/777foundation_site_package/404.html,404.html,.html,1813,777,code,draft,classified
ic-01813,Next Steps 777/777foundation_site_package/sitemap.xml,sitemap.xml,.xml,1500,777,ops,draft,classified
ic-01814,Next Steps 777/777foundation_site_package/robots.txt,robots.txt,.txt,78,777,ops,draft,classified
ic-01815,Next Steps 777/Donation site/777_Donate_Landing_and_SponsorKit_Checklist.docx,777_Donate_Landing_and_SponsorKit_Checklist.docx,.docx,41142,777,marketing,draft,classified
ic-01816,Next Steps 777/Donation site/777_fundraising_inspiration_and_spec.docx,777_fundraising_inspiration_and_spec.docx,.docx,39054,777,spec,draft,classified
ic-01817,Next Steps 777/Donation site/777_fundraising_inspiration_and_spec_v2.docx,777_fundraising_inspiration_and_spec_v2.docx,.docx,41234,777,spec,active,classified
ic-01818,Next Steps 777/Prompt gpt/777_Budget_Growth_Framework_v1.6.2.docx,777_Budget_Growth_Framework_v1.6.2.docx,.docx,37315,777,prompt,active,classified
ic-01819,Next Steps 777/Prompt gpt/API_Form_Mapping_Template_v3.0.md,API_Form_Mapping_Template_v3.0.md,.md,669,777,prompt,active,classified
ic-01820,Next Steps 777/Prompt gpt/777_Master_Audit_Budget_Prompt_vX.docx,777_Master_Audit_Budget_Prompt_vX.docx,.docx,38368,777,prompt,draft,classified
ic-01821,Next Steps 777/Prompt gpt/777_Strategic_Prompts_Recruitment_Funding_v1.docx,777_Strategic_Prompts_Recruitment_Funding_v1.docx,.docx,38435,777,prompt,active,classified
ic-01822,Next Steps 777/Prompt gpt/GAP_FIX_Template_v3.0.csv,GAP_FIX_Template_v3.0.csv,.csv,86,777,prompt,active,classified
ic-01823,Next Steps 777/Prompt gpt/777_Public_Launch_Recruitment_Kit_v1.docx,777_Public_Launch_Recruitment_Kit_v1.docx,.docx,37575,777,ops,active,classified
ic-01824,Next Steps 777/Prompt gpt/777_Welcome_Overview_Internal_Team_Guide.docx,777_Welcome_Overview_Internal_Team_Guide.docx,.docx,38581,777,prompt,draft,classified
ic-01825,Next Steps 777/Prompt gpt/Structured_Audit_Prompt_Template_v3.0.docx,Structured_Audit_Prompt_Template_v3.0.docx,.docx,38878,777,prompt,active,classified
ic-01826,Next Steps 777/Prompt gpt/777_Legal_Governance_AuditPack_v3.0.docx,777_Legal_Governance_AuditPack_v3.0.docx,.docx,37284,777,legal,active,classified
ic-01827,Next Steps 777/Prompt gpt/777_Board_Donor_Launch_Pack_v1.6.2.docx,777_Board_Donor_Launch_Pack_v1.6.2.docx,.docx,37897,777,ops,active,classified
ic-01828,Next Steps 777/Colab project/Sector_Scan_Governance_Gap_Prompt_v1.docx,Sector_Scan_Governance_Gap_Prompt_v1.docx,.docx,38285,777,spec,active,classified
ic-01829,Next Steps 777/Colab project/Sector_Scan_Governance_Gap_Analysis_Prompt_v1.docx,Sector_Scan_Governance_Gap_Analysis_Prompt_v1.docx,.docx,39047,777,spec,active,classified
ic-01830,Next Steps 777/Colab project/Sector_Scan_Governance_Prompt_FULL.docx,Sector_Scan_Governance_Prompt_FULL.docx,.docx,38845,777,spec,draft,classified
ic-01831,Next Steps 777/Colab project/External_Nonprofit_Scan_Prompt_v1.docx,External_Nonprofit_Scan_Prompt_v1.docx,.docx,38017,777,prompt,active,classified
ic-01832,Next Steps 777/Colab project/777_Welcome_Overview_Internal_Team_Guide.docx,777_Welcome_Overview_Internal_Team_Guide.docx,.docx,38581,777,ops,draft,classified
ic-01833,Next Steps 777/Colab project/Sector_Scan_Governance_Gap_Analysis_Prompt_v1.txt,Sector_Scan_Governance_Gap_Analysis_Prompt_v1.txt,.txt,4086,777,spec,active,classified
ic-01834,Next Steps 777/Fundrasing/777_Fundraising_Starter_Kit_v1_20250911.zip,777_Fundraising_Starter_Kit_v1_20250911.zip,.zip,108353,777,code,active,classified
ic-01835,Next Steps 777/Fundrasing/777_Fundraising_Kit_v1.1_20250911.zip,777_Fundraising_Kit_v1.1_20250911.zip,.zip,144524,777,code,active,classified
ic-01836,Next Steps 777/Fundrasing/777_Attachments_v1.1_20250911.zip,777_Attachments_v1.1_20250911.zip,.zip,108054,777,code,active,classified
ic-01837,Next Steps 777/Budget Pack/Bank_Institutional_Pack_v1.zip,Bank_Institutional_Pack_v1.zip,.zip,154326,777,code,active,classified
ic-01838,Next Steps 777/Budget Pack/Banking_Mandate_Signers_v1.docx,Banking_Mandate_Signers_v1.docx,.docx,37173,777,finance,active,classified
ic-01839,Next Steps 777/Budget Pack/Bank_Institutional_Pack_v1_Tailored.zip,Bank_Institutional_Pack_v1_Tailored.zip,.zip,258496,777,code,active,classified
ic-01840,Next Steps 777/Budget Pack/777_Master_Playbook_v1.docx,777_Master_Playbook_v1.docx,.docx,38470,777,ops,active,classified
ic-01841,Next Steps 777/Budget Pack/Ops_Finance_Pack_v1.zip,Ops_Finance_Pack_v1.zip,.zip,92550,777,code,active,classified
